"Season","Week","coach","team","tie","PF","PA","awin","win","pywin"
2013,14,"Andy Reid","KC",0,45,10,1,1,0.972472691079262
2013,14,"John Harbaugh","BAL",0,29,26,1,1,0.564341853253447
2013,14,"John Fox","DEN",0,51,28,1,1,0.80551112658255
2013,14,"Bruce Arians","ARI",0,30,10,1,1,0.931100039727795
2013,14,"Mike McCoy","LAC",0,37,14,1,1,0.909150766453825
2013,14,"Jim Harbaugh","SF",0,19,17,1,1,0.565522213101268
2013,14,"Sean Payton","NO",0,31,13,1,1,0.886916032721353
2013,14,"Marc Trestman","CHI",0,45,28,1,1,0.754816064733477
2013,15,"Mike McCoy","LAC",0,27,20,1,1,0.670676837923633
2013,15,"Doug Marrone","BUF",0,27,20,1,1,0.670676837923633
2013,15,"Chuck Pagano","IND",0,25,3,1,1,0.993471476738626
2013,15,"Joe Philbin","MIA",0,24,20,1,1,0.60637551614466
2013,15,"Leslie Frazier","MIN",0,48,30,1,1,0.75285707722682
2013,15,"Jim Harbaugh","SF",0,33,14,1,1,0.884132234477282
2013,15,"Mike Smith","ATL",0,27,26,1,1,0.522346248198145
2013,15,"Marc Trestman","CHI",0,38,31,1,1,0.618345006836576
2013,15,"Pete Carroll","SEA",0,23,0,1,1,1
2013,15,"Ron Rivera","CAR",0,30,20,1,1,0.723312432175503
2013,15,"Andy Reid","KC",0,56,31,1,1,0.802427171788398
2013,15,"Mike McCarthy","GB",0,37,36,1,1,0.516228190253578
2013,15,"Jeff Fisher","LA",0,27,16,1,1,0.775581089658034
2013,15,"Bruce Arians","ARI",0,37,34,1,1,0.549933251856032
2013,15,"Mike Tomlin","PIT",0,30,20,1,1,0.723312432175503
2013,15,"John Harbaugh","BAL",0,18,16,1,1,0.569336791652969
2013,16,"Jeff Fisher","LA",0,23,13,1,1,0.794487650413733
2013,16,"Doug Marrone","BUF",0,19,0,1,1,1
2013,16,"Marvin Lewis","CIN",0,42,14,1,1,0.931100039727795
2013,16,"Rex Ryan","NYJ",0,24,13,1,1,0.810468555735562
2013,16,"Chuck Pagano","IND",0,23,7,1,1,0.943710649268336
2013,16,"John Fox","DEN",0,37,13,1,1,0.922652575486425
2013,16,"Mike Munchak","TEN",0,20,16,1,1,0.629214903346367
2013,16,"Jason Garrett","DAL",0,24,23,1,1,0.525195213806193
2013,16,"Ron Rivera","CAR",0,17,13,1,1,0.653800180325273
2013,16,"Tom Coughlin","NYG",0,23,20,1,1,0.582060036436363
2013,16,"Bruce Arians","ARI",0,17,10,1,1,0.778610780604855
2013,16,"Mike Tomlin","PIT",0,38,31,1,1,0.618345006836576
2013,16,"Bill Belichick","NE",0,41,7,1,1,0.985070274310467
2013,16,"Mike McCoy","LAC",0,26,13,1,1,0.837909980755396
2013,16,"Chip Kelly","PHI",0,54,11,1,1,0.977486742997935
2013,16,"Jim Harbaugh","SF",0,34,24,1,1,0.695399806461721
2013,17,"Marvin Lewis","CIN",0,34,17,1,1,0.837909980755396
2013,17,"Mike Tomlin","PIT",0,20,7,1,1,0.923301836597259
2013,17,"Chuck Pagano","IND",0,30,10,1,1,0.931100039727795
2013,17,"Mike Munchak","TEN",0,16,10,1,1,0.75285707722682
2013,17,"Rex Ryan","NYJ",0,20,7,1,1,0.923301836597259
2013,17,"Tom Coughlin","NYG",0,20,6,1,1,0.945494968407233
2013,17,"Ron Rivera","CAR",0,21,20,1,1,0.528876004545605
2013,17,"Leslie Frazier","MIN",0,14,13,1,1,0.543796445399897
2013,17,"Bill Belichick","NE",0,34,20,1,1,0.778610780604855
2013,17,"Mike McCarthy","GB",0,33,28,1,1,0.596137827406359
2013,17,"Jim Harbaugh","SF",0,23,20,1,1,0.582060036436363
2013,17,"John Fox","DEN",0,34,14,1,1,0.891185555363331
2013,17,"Sean Payton","NO",0,42,17,1,1,0.895065576636407
2013,17,"Mike McCoy","LAC",0,27,24,1,1,0.56933679165297
2013,17,"Pete Carroll","SEA",0,27,9,1,1,0.931100039727795
2013,17,"Chip Kelly","PHI",0,24,22,1,1,0.551372317251017
2014,1,"Pete Carroll","SEA",0,36,16,1,1,0.872350672206328
2014,1,"Doug Marrone","BUF",0,23,20,1,1,0.582060036436363
2014,1,"Mike Zimmer","MIN",0,34,6,1,1,0.983873040676166
2014,1,"Marvin Lewis","CIN",0,23,16,1,1,0.702678626083836
2014,1,"Mike Tomlin","PIT",0,30,27,1,1,0.562103747756204
2014,1,"Chip Kelly","PHI",0,34,17,1,1,0.837909980755396
2014,1,"Ken Whisenhunt","TEN",0,26,10,1,1,0.905899253814755
2014,1,"Rex Ryan","NYJ",0,19,14,1,1,0.673433249228414
2014,1,"Mike Smith","ATL",0,37,34,1,1,0.549933251856032
2014,1,"Bill O'Brien","HOU",0,17,6,1,1,0.921885525425709
2014,1,"Joe Philbin","MIA",0,33,20,1,1,0.766174964437745
2014,1,"Ron Rivera","CAR",0,20,14,1,1,0.699584404622778
2014,1,"Jim Harbaugh","SF",0,28,17,1,1,0.765416596034888
2014,1,"John Fox","DEN",0,31,24,1,1,0.647156171566696
2014,1,"Jim Caldwell","DET",0,35,14,1,1,0.897670863666944
2014,1,"Bruce Arians","ARI",0,18,17,1,1,0.53381466525428
2014,2,"John Harbaugh","BAL",0,26,6,1,1,0.969974386159002
2014,2,"Doug Marrone","BUF",0,29,10,1,1,0.925763609079848
2014,2,"Mike Pettine","CLE",0,26,24,1,1,0.547283591486121
2014,2,"Jason Garrett","DAL",0,26,10,1,1,0.905899253814755
2014,2,"Ron Rivera","CAR",0,24,7,1,1,0.948835063739334
2014,2,"Bruce Arians","ARI",0,25,14,1,1,0.798053017599463
2014,2,"Marvin Lewis","CIN",0,24,10,1,1,0.888435674032338
2014,2,"Jay Gruden","WAS",0,41,10,1,1,0.965909096173442
2014,2,"Bill Belichick","NE",0,30,7,1,1,0.969202222126739
2014,2,"Jeff Fisher","LA",0,19,17,1,1,0.565522213101268
2014,2,"Mike McCoy","LAC",0,30,21,1,1,0.699584404622778
2014,2,"John Fox","DEN",0,24,17,1,1,0.693656944691229
2014,2,"Mike McCarthy","GB",0,31,24,1,1,0.647156171566696
2014,2,"Bill O'Brien","HOU",0,30,14,1,1,0.858910698558199
2014,2,"Marc Trestman","CHI",0,28,20,1,1,0.689426435028703
2014,2,"Chip Kelly","PHI",0,30,27,1,1,0.562103747756204
2014,3,"Mike Smith","ATL",0,56,14,1,1,0.963928624963548
2014,3,"Jason Garrett","DAL",0,34,31,1,1,0.554513638182668
2014,3,"Mike McCoy","LAC",0,22,10,1,1,0.866301292510058
2014,3,"Marvin Lewis","CIN",0,33,7,1,1,0.97527527157669
2014,3,"John Harbaugh","BAL",0,23,21,1,1,0.553692947821963
2014,3,"Chuck Pagano","IND",0,44,17,1,1,0.904978998947959
2014,3,"Jim Caldwell","DET",0,19,7,1,1,0.914237875637106
2014,3,"Tom Coughlin","NYG",0,30,17,1,1,0.7934949271737
2014,3,"Bill Belichick","NE",0,16,9,1,1,0.79634628123401
2014,3,"Chip Kelly","PHI",0,37,34,1,1,0.549933251856032
2014,3,"Sean Payton","NO",0,20,9,1,1,0.8690361325886
2014,3,"Bruce Arians","ARI",0,23,14,1,1,0.764327894076601
2014,3,"Pete Carroll","SEA",0,26,20,1,1,0.650628571366676
2014,3,"Andy Reid","KC",0,34,15,1,1,0.874285714142165
2014,3,"Mike Tomlin","PIT",0,37,19,1,1,0.829141496141681
2014,3,"Marc Trestman","CHI",0,27,19,1,1,0.696949393408278
2014,4,"Tom Coughlin","NYG",0,45,14,1,1,0.940878770605097
2014,4,"Bill O'Brien","HOU",0,23,17,1,1,0.671815029788671
2014,4,"John Harbaugh","BAL",0,38,10,1,1,0.959454983724982
2014,4,"Mike McCarthy","GB",0,38,17,1,1,0.870610062754362
2014,4,"Jim Caldwell","DET",0,24,17,1,1,0.693656944691229
2014,4,"Chuck Pagano","IND",0,41,17,1,1,0.889579214993717
2014,4,"Lovie Smith","TB",0,27,24,1,1,0.56933679165297
2014,4,"Joe Philbin","MIA",0,38,14,1,1,0.914237875637107
2014,4,"Mike McCoy","LAC",0,33,14,1,1,0.884132234477282
2014,4,"Mike Zimmer","MIN",0,41,28,1,1,0.711738211654791
2014,4,"Jim Harbaugh","SF",0,26,21,1,1,0.623908349721205
2014,4,"Jason Garrett","DAL",0,38,17,1,1,0.870610062754362
2014,4,"Andy Reid","KC",0,41,14,1,1,0.927344762367681
2014,5,"Mike McCarthy","GB",0,42,10,1,1,0.967740466459036
2014,5,"Mike Pettine","CLE",0,29,28,1,1,0.520779631240738
2014,5,"Mike Tomlin","PIT",0,17,9,1,1,0.818659739029545
2014,5,"Chip Kelly","PHI",0,34,28,1,1,0.613049701402781
2014,5,"Tom Coughlin","NYG",0,30,20,1,1,0.723312432175503
2014,5,"Doug Marrone","BUF",0,17,14,1,1,0.613049701402781
2014,5,"Ron Rivera","CAR",0,31,24,1,1,0.647156171566696
2014,5,"Chuck Pagano","IND",0,20,13,1,1,0.73515867966055
2014,5,"Jason Garrett","DAL",0,20,17,1,1,0.595119403385975
2014,5,"Sean Payton","NO",0,37,31,1,1,0.603321903291322
2014,5,"John Fox","DEN",0,41,20,1,1,0.845701876764871
2014,5,"Jim Harbaugh","SF",0,22,17,1,1,0.648181421767261
2014,5,"Mike McCoy","LAC",0,31,0,1,1,1
2014,5,"Bill Belichick","NE",0,43,17,1,1,0.900189207118065
2014,5,"Pete Carroll","SEA",0,27,17,1,1,0.749588297731208
2014,6,"Chuck Pagano","IND",0,33,28,1,1,0.596137827406359
2014,6,"Mike Pettine","CLE",0,31,10,1,1,0.935921517574395
2014,6,"John Fox","DEN",0,31,17,1,1,0.805938770807116
2014,6,"Bill Belichick","NE",0,37,22,1,1,0.774186757900744
2014,6,"Jim Caldwell","DET",0,17,3,1,1,0.983873040676166
2014,6,"Mike McCarthy","GB",0,27,24,1,1,0.56933679165297
2014,6,"Ken Whisenhunt","TEN",0,16,14,1,1,0.578463577852174
2014,6,"John Harbaugh","BAL",0,48,17,1,1,0.921291894119501
2014,6,"Marvin Lewis","CIN",1,37,37,0,0.5,0.5
2014,6,"Mike McCoy","LAC",0,31,28,1,1,0.560015505572557
2014,6,"Bruce Arians","ARI",0,30,20,1,1,0.723312432175503
2014,6,"Marc Trestman","CHI",0,27,13,1,1,0.849694041724121
2014,6,"Jason Garrett","DAL",0,30,23,1,1,0.65242517728184
2014,6,"Chip Kelly","PHI",0,27,0,1,1,1
2014,6,"Jim Harbaugh","SF",0,31,17,1,1,0.805938770807116
2014,7,"Bill Belichick","NE",0,27,25,1,1,0.545473415810411
2014,7,"Jeff Fisher","LA",0,28,26,1,1,0.543796445399897
2014,7,"Joe Philbin","MIA",0,27,14,1,1,0.825860259875795
2014,7,"Chuck Pagano","IND",0,27,0,1,1,1
2014,7,"Gus Bradley","JAX",0,24,6,1,1,0.963928624963548
2014,7,"John Harbaugh","BAL",0,29,7,1,1,0.966711369677636
2014,7,"Doug Marrone","BUF",0,17,16,1,1,0.535858421072182
2014,7,"Mike McCarthy","GB",0,38,17,1,1,0.870610062754362
2014,7,"Jim Caldwell","DET",0,24,23,1,1,0.525195213806193
2014,7,"Jay Gruden","WAS",0,19,17,1,1,0.565522213101268
2014,7,"Andy Reid","KC",0,23,20,1,1,0.582060036436363
2014,7,"Bruce Arians","ARI",0,24,13,1,1,0.810468555735562
2014,7,"Jason Garrett","DAL",0,31,21,1,1,0.715659391275149
2014,7,"John Fox","DEN",0,42,17,1,1,0.895065576636407
2014,7,"Mike Tomlin","PIT",0,30,23,1,1,0.65242517728184
2014,8,"John Fox","DEN",0,35,21,1,1,0.77041512892944
2014,8,"Jim Caldwell","DET",0,22,21,1,1,0.527535222650405
2014,8,"Marvin Lewis","CIN",0,27,24,1,1,0.56933679165297
2014,8,"Doug Marrone","BUF",0,43,23,1,1,0.815013674039275
2014,8,"Bill Belichick","NE",0,51,23,1,1,0.868447995198946
2014,8,"Joe Philbin","MIA",0,27,13,1,1,0.849694041724121
2014,8,"Bill O'Brien","HOU",0,30,16,1,1,0.81604863048839
2014,8,"Mike Zimmer","MIN",0,19,13,1,1,0.710824214237231
2014,8,"Andy Reid","KC",0,34,7,1,1,0.976925164266521
2014,8,"Pete Carroll","SEA",0,13,9,1,1,0.705059328142163
2014,8,"Bruce Arians","ARI",0,24,20,1,1,0.60637551614466
2014,8,"Mike Pettine","CLE",0,23,13,1,1,0.794487650413733
2014,8,"Mike Tomlin","PIT",0,51,34,1,1,0.723312432175503
2014,8,"Sean Payton","NO",0,44,23,1,1,0.823087629206733
2014,8,"Jay Gruden","WAS",0,20,17,1,1,0.595119403385975
2014,9,"Sean Payton","NO",0,28,10,1,1,0.919841689546541
2014,9,"Marvin Lewis","CIN",0,33,23,1,1,0.701740890199537
2014,9,"Mike Pettine","CLE",0,22,17,1,1,0.648181421767261
2014,9,"Joe Philbin","MIA",0,37,0,1,1,1
2014,9,"Andy Reid","KC",0,24,10,1,1,0.888435674032338
2014,9,"Chip Kelly","PHI",0,31,21,1,1,0.715659391275149
2014,9,"Mike Zimmer","MIN",0,29,26,1,1,0.564341853253447
2014,9,"Bruce Arians","ARI",0,28,17,1,1,0.765416596034888
2014,9,"Jeff Fisher","LA",0,13,10,1,1,0.650628571366676
2014,9,"Bill Belichick","NE",0,43,21,1,1,0.845342136634164
2014,9,"Pete Carroll","SEA",0,30,24,1,1,0.629214903346367
2014,9,"Mike Tomlin","PIT",0,43,23,1,1,0.815013674039275
2014,9,"Chuck Pagano","IND",0,40,24,1,1,0.77041512892944
2014,10,"Mike Pettine","CLE",0,24,3,1,1,0.992813056826994
2014,10,"Andy Reid","KC",0,17,13,1,1,0.653800180325273
2014,10,"Jim Caldwell","DET",0,20,16,1,1,0.629214903346367
2014,10,"Rex Ryan","NYJ",0,20,13,1,1,0.73515867966055
2014,10,"Jim Harbaugh","SF",0,27,24,1,1,0.56933679165297
2014,10,"John Harbaugh","BAL",0,21,7,1,1,0.931100039727795
2014,10,"Mike Smith","ATL",0,27,17,1,1,0.749588297731208
2014,10,"Jason Garrett","DAL",0,31,17,1,1,0.805938770807116
2014,10,"John Fox","DEN",0,41,17,1,1,0.889579214993717
2014,10,"Bruce Arians","ARI",0,31,14,1,1,0.868068044570176
2014,10,"Pete Carroll","SEA",0,38,17,1,1,0.870610062754362
2014,10,"Mike McCarthy","GB",0,55,14,1,1,0.962414025571855
2014,10,"Chip Kelly","PHI",0,45,21,1,1,0.858910698558199
2014,11,"Joe Philbin","MIA",0,22,9,1,1,0.892673793544853
2014,11,"Jeff Fisher","LA",0,22,7,1,1,0.937845590859674
2014,11,"Marc Trestman","CHI",0,21,13,1,1,0.757052677872087
2014,11,"Marvin Lewis","CIN",0,27,10,1,1,0.913252175096985
2014,11,"Mike Smith","ATL",0,19,17,1,1,0.565522213101268
2014,11,"Bill O'Brien","HOU",0,23,7,1,1,0.943710649268336
2014,11,"Jim Harbaugh","SF",0,16,10,1,1,0.75285707722682
2014,11,"Lovie Smith","TB",0,27,7,1,1,0.960808917529777
2014,11,"Andy Reid","KC",0,24,20,1,1,0.60637551614466
2014,11,"Mike McCoy","LAC",0,13,6,1,1,0.862054526281365
2014,11,"Bruce Arians","ARI",0,14,6,1,1,0.881644481509043
2014,11,"Mike McCarthy","GB",0,53,20,1,1,0.909677730431504
2014,11,"Bill Belichick","NE",0,42,20,1,1,0.853008093340153
2014,11,"Mike Tomlin","PIT",0,27,24,1,1,0.56933679165297
2014,12,"Tony Sparano","LV",0,24,20,1,1,0.60637551614466
2014,12,"Mike Pettine","CLE",0,26,24,1,1,0.547283591486121
2014,12,"Marc Trestman","CHI",0,21,13,1,1,0.757052677872087
2014,12,"Marvin Lewis","CIN",0,22,13,1,1,0.776752481263992
2014,12,"Chuck Pagano","IND",0,23,3,1,1,0.992056374625612
2014,12,"Bill Belichick","NE",0,34,9,1,1,0.958910778380746
2014,12,"Chip Kelly","PHI",0,43,24,1,1,0.799321111569329
2014,12,"Mike McCarthy","GB",0,24,21,1,1,0.578463577852174
2014,12,"Mike McCoy","LAC",0,27,24,1,1,0.56933679165297
2014,12,"Pete Carroll","SEA",0,19,3,1,1,0.987563551033591
2014,12,"John Fox","DEN",0,39,36,1,1,0.547283591486121
2014,12,"Jim Harbaugh","SF",0,17,13,1,1,0.653800180325273
2014,12,"Jason Garrett","DAL",0,31,28,1,1,0.560015505572557
2014,12,"Doug Marrone","BUF",0,38,3,1,1,0.997569847301513
2014,12,"John Harbaugh","BAL",0,34,27,1,1,0.633286275605722
2014,13,"Jim Caldwell","DET",0,34,17,1,1,0.837909980755396
2014,13,"Chip Kelly","PHI",0,33,10,1,1,0.94425435327709
2014,13,"Pete Carroll","SEA",0,19,3,1,1,0.987563551033591
2014,13,"Jeff Fisher","LA",0,52,0,1,1,1
2014,13,"Doug Marrone","BUF",0,26,10,1,1,0.905899253814755
2014,13,"Mike Zimmer","MIN",0,31,13,1,1,0.886916032721353
2014,13,"Marvin Lewis","CIN",0,14,13,1,1,0.543796445399897
2014,13,"Chuck Pagano","IND",0,49,27,1,1,0.804156925693538
2014,13,"Bill O'Brien","HOU",0,45,21,1,1,0.858910698558199
2014,13,"Sean Payton","NO",0,35,32,1,1,0.552896525823949
2014,13,"Mike McCoy","LAC",0,34,33,1,1,0.517680505890881
2014,13,"Gus Bradley","JAX",0,25,24,1,1,0.524168183107717
2014,13,"Mike Smith","ATL",0,29,18,1,1,0.755896113342751
2014,13,"Mike McCarthy","GB",0,26,21,1,1,0.623908349721205
2014,13,"John Fox","DEN",0,29,16,1,1,0.803680101975436
2014,13,"Joe Philbin","MIA",0,16,13,1,1,0.620602260374134
2014,14,"Jason Garrett","DAL",0,41,28,1,1,0.711738211654791
2014,14,"Mike Tomlin","PIT",0,42,21,1,1,0.837909980755396
2014,14,"Jim Caldwell","DET",0,34,17,1,1,0.837909980755396
2014,14,"John Harbaugh","BAL",0,28,13,1,1,0.860373393688126
2014,14,"Mike Zimmer","MIN",0,30,24,1,1,0.629214903346367
2014,14,"Ron Rivera","CAR",0,41,10,1,1,0.965909096173442
2014,14,"Chuck Pagano","IND",0,25,24,1,1,0.524168183107717
2014,14,"Bill O'Brien","HOU",0,27,13,1,1,0.849694041724121
2014,14,"Tom Coughlin","NYG",0,36,7,1,1,0.979789447515483
2014,14,"Jeff Fisher","LA",0,24,0,1,1,1
2014,14,"John Fox","DEN",0,24,17,1,1,0.693656944691229
2014,14,"Bruce Arians","ARI",0,17,14,1,1,0.613049701402781
2014,14,"Pete Carroll","SEA",0,24,14,1,1,0.782010574267466
2014,14,"Tony Sparano","LV",0,24,13,1,1,0.810468555735562
2014,14,"Bill Belichick","NE",0,23,14,1,1,0.764327894076601
2014,14,"Mike McCarthy","GB",0,43,37,1,1,0.588112698369182
2014,15,"Bruce Arians","ARI",0,12,6,1,1,0.837909980755396
2014,15,"Mike Tomlin","PIT",0,27,20,1,1,0.670676837923633
2014,15,"Doug Marrone","BUF",0,21,13,1,1,0.757052677872087
2014,15,"Marvin Lewis","CIN",0,30,0,1,1,1
2014,15,"Chuck Pagano","IND",0,17,10,1,1,0.778610780604855
2014,15,"John Harbaugh","BAL",0,20,12,1,1,0.77041512892944
2014,15,"Bill Belichick","NE",0,41,13,1,1,0.938326048180747
2014,15,"Tom Coughlin","NYG",0,24,13,1,1,0.810468555735562
2014,15,"Ron Rivera","CAR",0,19,17,1,1,0.565522213101268
2014,15,"Andy Reid","KC",0,31,13,1,1,0.886916032721353
2014,15,"John Fox","DEN",0,22,10,1,1,0.866301292510058
2014,15,"Rex Ryan","NYJ",0,16,11,1,1,0.70848211888381
2014,15,"Jim Caldwell","DET",0,16,14,1,1,0.578463577852174
2014,15,"Pete Carroll","SEA",0,17,7,1,1,0.891185555363331
2014,15,"Jason Garrett","DAL",0,38,27,1,1,0.692097960056473
2014,15,"Sean Payton","NO",0,31,15,1,1,0.848189455285309
2014,16,"Gus Bradley","JAX",0,21,13,1,1,0.757052677872087
2014,16,"Jay Gruden","WAS",0,27,24,1,1,0.56933679165297
2014,16,"Mike McCoy","LAC",0,38,35,1,1,0.548572407698653
2014,16,"Bill O'Brien","HOU",0,25,13,1,1,0.824885671117026
2014,16,"Mike Tomlin","PIT",0,20,12,1,1,0.77041512892944
2014,16,"Bill Belichick","NE",0,17,16,1,1,0.535858421072182
2014,16,"Mike Smith","ATL",0,30,14,1,1,0.858910698558199
2014,16,"Jim Caldwell","DET",0,20,14,1,1,0.699584404622778
2014,16,"Mike McCarthy","GB",0,20,3,1,1,0.988971409267863
2014,16,"Joe Philbin","MIA",0,37,35,1,1,0.532877628575542
2014,16,"Ron Rivera","CAR",0,17,13,1,1,0.653800180325273
2014,16,"Tom Coughlin","NYG",0,37,27,1,1,0.67846840082599
2014,16,"Tony Sparano","LV",0,26,24,1,1,0.547283591486121
2014,16,"Jason Garrett","DAL",0,42,7,1,1,0.985887341676703
2014,16,"Pete Carroll","SEA",0,35,6,1,1,0.98492763094464
2014,16,"Marvin Lewis","CIN",0,37,28,1,1,0.659384099056429
2014,17,"Doug Marrone","BUF",0,17,9,1,1,0.818659739029545
2014,17,"Mike Zimmer","MIN",0,13,9,1,1,0.705059328142163
2014,17,"John Harbaugh","BAL",0,20,10,1,1,0.837909980755396
2014,17,"Chuck Pagano","IND",0,27,10,1,1,0.913252175096985
2014,17,"Rex Ryan","NYJ",0,37,24,1,1,0.736117898331562
2014,17,"Chip Kelly","PHI",0,34,26,1,1,0.653800180325273
2014,17,"Bill O'Brien","HOU",0,23,17,1,1,0.671815029788671
2014,17,"Andy Reid","KC",0,19,7,1,1,0.914237875637106
2014,17,"Sean Payton","NO",0,23,20,1,1,0.582060036436363
2014,17,"Jason Garrett","DAL",0,44,17,1,1,0.904978998947959
2014,17,"Ron Rivera","CAR",0,34,3,1,1,0.996839196868753
2014,17,"Jim Harbaugh","SF",0,20,17,1,1,0.595119403385975
2014,17,"John Fox","DEN",0,47,14,1,1,0.946357764208884
2014,17,"Mike McCarthy","GB",0,30,20,1,1,0.723312432175503
2014,17,"Pete Carroll","SEA",0,20,6,1,1,0.945494968407233
2014,17,"Mike Tomlin","PIT",0,27,17,1,1,0.749588297731208
2015,1,"Bill Belichick","NE",0,28,21,1,1,0.66414177276322
2015,1,"Mike McCarthy","GB",0,31,23,1,1,0.669832677631669
2015,1,"Jeff Fisher","LA",0,34,31,1,1,0.554513638182668
2015,1,"Andy Reid","KC",0,27,20,1,1,0.670676837923633
2015,1,"Joe Philbin","MIA",0,17,10,1,1,0.778610780604855
2015,1,"Rex Ryan","BUF",0,27,14,1,1,0.825860259875795
2015,1,"Ron Rivera","CAR",0,20,9,1,1,0.8690361325886
2015,1,"Todd Bowles","NYJ",0,31,10,1,1,0.935921517574395
2015,1,"Bruce Arians","ARI",0,31,19,1,1,0.761374376262176
2015,1,"Mike McCoy","LAC",0,33,28,1,1,0.596137827406359
2015,1,"Marvin Lewis","CIN",0,33,13,1,1,0.900947140248496
2015,1,"Gary Kubiak","DEN",0,19,13,1,1,0.710824214237231
2015,1,"Ken Whisenhunt","TEN",0,42,14,1,1,0.931100039727795
2015,1,"Jason Garrett","DAL",0,27,26,1,1,0.522346248198145
2015,1,"Dan Quinn","ATL",0,26,24,1,1,0.547283591486121
2015,1,"Jim Tomsula","SF",0,20,3,1,1,0.988971409267863
2015,2,"Gary Kubiak","DEN",0,31,24,1,1,0.647156171566696
2015,2,"Bruce Arians","ARI",0,48,23,1,1,0.851146935925501
2015,2,"Dan Quinn","ATL",0,24,20,1,1,0.60637551614466
2015,2,"Bill Belichick","NE",0,40,32,1,1,0.629214903346367
2015,2,"Ron Rivera","CAR",0,24,17,1,1,0.693656944691229
2015,2,"Mike Pettine","CLE",0,28,14,1,1,0.837909980755396
2015,2,"Lovie Smith","TB",0,26,19,1,1,0.677731996164455
2015,2,"Mike Tomlin","PIT",0,43,18,1,1,0.887340941496559
2015,2,"Marvin Lewis","CIN",0,24,19,1,1,0.634985989548147
2015,2,"Mike Zimmer","MIN",0,26,16,1,1,0.759630265422255
2015,2,"Jay Gruden","WAS",0,24,10,1,1,0.888435674032338
2015,2,"Gus Bradley","JAX",0,23,20,1,1,0.582060036436363
2015,2,"Jack Del Rio","LV",0,37,33,1,1,0.567375828053846
2015,2,"Jason Garrett","DAL",0,20,10,1,1,0.837909980755396
2015,2,"Mike McCarthy","GB",0,27,17,1,1,0.749588297731208
2015,2,"Todd Bowles","NYJ",0,20,7,1,1,0.923301836597259
2015,3,"Tom Coughlin","NYG",0,32,21,1,1,0.730719467394494
2015,3,"Mike Tomlin","PIT",0,12,6,1,1,0.837909980755396
2015,3,"Marvin Lewis","CIN",0,28,24,1,1,0.590331781439531
2015,3,"Jack Del Rio","LV",0,27,20,1,1,0.670676837923633
2015,3,"Mike Zimmer","MIN",0,31,14,1,1,0.868068044570176
2015,3,"Dan Quinn","ATL",0,39,28,1,1,0.686824789825499
2015,3,"Ron Rivera","CAR",0,27,22,1,1,0.619013409812239
2015,3,"Chuck Pagano","IND",0,35,33,1,1,0.534806607945867
2015,3,"Bill O'Brien","HOU",0,19,9,1,1,0.854569327031302
2015,3,"Chip Kelly","PHI",0,24,17,1,1,0.693656944691229
2015,3,"Bill Belichick","NE",0,51,17,1,1,0.931100039727795
2015,3,"Bruce Arians","ARI",0,47,7,1,1,0.989153882833498
2015,3,"Rex Ryan","BUF",0,41,14,1,1,0.927344762367681
2015,3,"Pete Carroll","SEA",0,26,0,1,1,1
2015,3,"Gary Kubiak","DEN",0,24,12,1,1,0.837909980755396
2015,3,"Mike McCarthy","GB",0,38,28,1,1,0.673433249228415
2015,4,"John Harbaugh","BAL",0,23,20,1,1,0.582060036436363
2015,4,"Todd Bowles","NYJ",0,27,14,1,1,0.825860259875795
2015,4,"Dan Quinn","ATL",0,48,21,1,1,0.876449403694172
2015,4,"Tom Coughlin","NYG",0,24,10,1,1,0.888435674032338
2015,4,"John Fox","CHI",0,22,20,1,1,0.556232384098886
2015,4,"Chuck Pagano","IND",0,16,13,1,1,0.620602260374134
2015,4,"Ron Rivera","CAR",0,37,23,1,1,0.755239393734678
2015,4,"Marvin Lewis","CIN",0,36,21,1,1,0.782010574267466
2015,4,"Jay Gruden","WAS",0,23,20,1,1,0.582060036436363
2015,4,"Mike McCoy","LAC",0,30,27,1,1,0.562103747756204
2015,4,"Jeff Fisher","LA",0,24,22,1,1,0.551372317251017
2015,4,"Gary Kubiak","DEN",0,23,20,1,1,0.582060036436363
2015,4,"Mike McCarthy","GB",0,17,3,1,1,0.983873040676166
2015,4,"Sean Payton","NO",0,26,20,1,1,0.650628571366676
2015,4,"Pete Carroll","SEA",0,13,10,1,1,0.650628571366676
2015,5,"Chuck Pagano","IND",0,27,20,1,1,0.670676837923633
2015,5,"Dan Quinn","ATL",0,25,19,1,1,0.657104048954163
2015,5,"John Fox","CHI",0,18,17,1,1,0.53381466525428
2015,5,"Mike Pettine","CLE",0,33,30,1,1,0.556232384098886
2015,5,"Mike McCarthy","GB",0,24,10,1,1,0.888435674032338
2015,5,"Lovie Smith","TB",0,38,31,1,1,0.618345006836576
2015,5,"Rex Ryan","BUF",0,14,13,1,1,0.543796445399897
2015,5,"Marvin Lewis","CIN",0,27,24,1,1,0.56933679165297
2015,5,"Chip Kelly","PHI",0,39,17,1,1,0.877388114252645
2015,5,"Bruce Arians","ARI",0,42,17,1,1,0.895065576636407
2015,5,"Bill Belichick","NE",0,30,6,1,1,0.97842413351047
